timestamp,rsd_wd,rsd_ws,rsd_ti,z28_n,z28_wd,z28_ws,z28_ti,z29_n,z29_wd,z29_ws,z29_ti
12/24/16 23:10,259.2428,11.7522,3.735470805,10800.0,266.50965319999995,12.26300267,3.3206285639999997,10800.0,265.81837659999997,11.95782746,3.39860379
12/24/16 23:20,261.0965,11.767000000000001,2.822299652,10801.0,267.7811347,12.37110743,2.225678016,10801.0,267.13516780000003,12.08016961,2.487960933
12/24/16 23:30,261.2214,11.7563,3.8983353610000004,10800.0,268.6137057,12.25287718,2.401171434,10801.0,268.0502537,11.93540771,2.7698171119999997
12/24/16 23:40,262.2541,11.7192,3.29800669,10800.0,269.69990789999997,12.21451246,2.531979662,10801.0,269.29722999999996,11.86680161,2.987085855
12/24/16 23:50,264.4248,11.8996,2.595045212,10801.0,272.3993773,12.44324659,1.878342902,10801.0,272.4241492,11.95982901,2.78577948
12/25/16 00:00,266.8806,11.8664,3.4736735660000004,10800.0,274.66519089999997,12.38995965,2.676962927,10800.0,275.2166335,11.92328782,3.3830497210000003
12/25/16 00:10,264.3939,11.6388,3.0879472110000004,10801.0,271.4273577,12.17980435,2.733165337,10801.0,271.4252501,11.74635969,3.251940045
12/25/16 00:20,262.9521,11.7627,3.72363488,10800.0,271.01063210000007,12.3073532,3.01152895,10800.0,270.8337202,11.88010997,3.4614305819999998
12/25/16 00:30,265.8969,11.7496,3.8222577789999996,10800.0,273.26576539999996,12.29119708,2.538016962,10801.0,273.4329694,11.82039725,3.2984201580000003
12/25/16 00:40,266.0267,11.3814,2.5691039769999997,10800.0,273.06638039999996,11.81680645,3.020937599,10800.0,273.2901992,11.34400349,3.749666163
12/25/16 00:50,266.6753,11.0298,4.222198045,10801.0,273.43232689999996,11.5083891,3.9630066680000002,10800.0,273.7458557,11.05312903,4.615938851
12/25/16 01:00,265.3792,10.728,4.740865026,10800.0,273.2183002,11.09181149,4.21740332,10801.0,273.36368650000003,10.61779765,4.893613445
12/25/16 01:10,266.0335,10.6369,3.6627212819999997,10800.0,272.6542417,10.97699536,3.312712475,10800.0,272.7870587,10.54751117,3.815522979
12/25/16 01:20,266.3591,10.8655,3.7476416180000003,10800.0,273.9283547,11.41158644,3.8087634789999996,10801.0,274.43780730000003,10.96748411,4.318879337
12/25/16 01:30,269.1608,11.0672,4.325393957,10801.0,276.3576173,11.64510487,3.925657652,10800.0,277.39502539999995,11.12502462,4.554246202
12/25/16 01:40,267.0417,11.5529,4.387642929,10800.0,274.4541593,12.13283437,4.449242619,10801.0,275.0433903,11.71921409,4.954206751
12/25/16 01:50,265.6922,11.3821,5.852171392000001,10800.0,273.287939,11.817612400000002,4.012213042,10800.0,273.58326980000004,11.38619886,4.601594073
12/25/16 02:00,265.5011,11.0678,5.8548220970000004,10801.0,273.33869269999997,11.47093041,5.019244679,10801.0,273.63217910000003,11.047044300000001,5.446778782999999
12/25/16 02:10,266.2247,11.2629,4.4295874060000004,10800.0,273.9014295,11.61125126,3.8586145760000004,10800.0,274.2870119,11.17936802,4.368381907
12/25/16 02:20,267.6148,10.4615,6.905319505,10800.0,275.31937369999997,10.93446874,5.645660572000001,10801.0,276.02560750000004,10.4562159,6.256462501000001
12/25/16 02:30,267.0089,9.8578,5.990180365,10801.0,273.7054327,10.392077,5.120940753,10800.0,274.03181639999997,9.951598542000001,5.350554837
12/25/16 02:40,264.7477,9.9687,3.472870083,10799.0,272.5862319,10.38296842,3.6661318019999998,10800.0,272.8816977,9.992027052000001,4.271027629
12/25/16 02:50,267.7655,10.29,4.491739553,10800.0,275.69593330000004,10.67408971,3.852650713,10800.0,276.6109287,10.19915467,4.46905662
12/25/16 03:00,270.7542,9.4432,4.3438664860000005,10799.0,278.3800711,9.887524248,4.52864492,10800.0,279.7313691,9.48125165,5.261088857
12/25/16 03:10,269.3371,8.4302,9.972479894,10801.0,276.1468405,8.838924104,8.220854663999999,10800.0,277.0795599,8.433159477,8.658516918
12/25/16 03:20,266.584,6.4176,10.63637497,10799.0,273.8726809,6.723048797000001,8.297778476,10800.0,274.5444566,6.5279933660000005,7.307542395
12/25/16 03:30,262.7966,6.0233,19.8396228,10800.0,270.7367045,6.3963176520000005,13.17267983,10800.0,271.1043405,6.185778018,12.93646686
12/25/16 03:40,257.703,6.6572,16.2726071,10800.0,263.49394309999997,6.6562483189999995,14.74231604,10800.0,263.1384255,6.517247652000001,15.35128661
